id,host_id,latitude,longitude,host_response_rate,host_acceptance_rate,host_total_listings_count,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,estimated_occupancy_l365d,estimated_revenue_l365d,bedrooms,host_listings_count,calculated_host_listings_count_shared_rooms,minimum_nights_avg_ntm,maximum_nights_avg_ntm,property_type,host_location,host_response_time,host_is_superhost,host_identity_verified,neighbourhood_cleansed,property_type.1,room_type,first_review,last_review,instant_bookable,has_availability
10694497,55252534.0,38.93834,-77.02664,100%,91%,1.0,4.0,1.0,1.0,$144.00,2.0,30.0,19.0,49.0,79.0,259.0,142.0,9.0,0.0,4.8,4.94,4.9,4.89,4.85,4.91,4.73,1.0,1.0,0.0,1.45,54.0,7776.0,1.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Brightwood Park, Crestwood, Petworth",Entire rental unit,Entire home/apt,11/06/2017,06/04/2025,f,t
10785957,13959136.0,38.90048774,-77.00092555,100%,70%,1.0,7.0,,,,3.0,30.0,10.0,40.0,64.0,238.0,10.0,4.0,0.0,5.0,5.0,5.0,5.0,5.0,4.9,4.7,1.0,1.0,0.0,0.1,24.0,,3.0,1.0,0.0,3.0,30.0,Entire townhouse,"Washington, DC",within a few hours,f,t,"Union Station, Stanton Park, Kingman Park",Entire townhouse,Entire home/apt,22/01/2017,22/04/2025,f,t
10788926,55825734.0,38.93024,-77.03898,100%,98%,3.0,5.0,2.0,2.0,$223.00,1.0,28.0,17.0,47.0,75.0,243.0,172.0,17.0,1.0,4.9,4.94,4.85,4.95,4.91,4.96,4.81,1.0,1.0,0.0,1.62,102.0,22746.0,2.0,2.0,0.0,1.3,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,23/09/2016,31/05/2025,f,t
10875641,344019.0,38.94221878,-77.05854797,50%,6%,2.0,4.0,,,,2.0,1125.0,0.0,0.0,29.0,300.0,86.0,0.0,0.0,4.66,4.76,4.84,4.88,4.81,4.95,4.58,1.0,1.0,0.0,0.76,0.0,,2.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within a day,f,f,"North Cleveland Park, Forest Hills, Van Ness",Entire rental unit,Entire home/apt,24/03/2016,20/05/2024,f,t
10978189,24669071.0,38.9171,-77.00989,100%,100%,1.0,6.0,,,,4.0,29.0,5.0,5.0,6.0,6.0,264.0,26.0,5.0,4.97,4.97,4.97,4.99,5.0,4.87,4.89,1.0,1.0,0.0,2.39,208.0,,2.0,1.0,0.0,4.0,29.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,25/05/2016,16/06/2025,f,t
11126528,57817556.0,38.88267,-76.99885,100%,97%,1.0,4.0,,,,2.0,28.0,0.0,0.0,0.0,0.0,376.0,23.0,3.0,4.98,4.98,4.97,4.99,4.98,4.99,4.9,1.0,1.0,0.0,3.32,138.0,,1.0,1.0,0.0,2.0,1125.0,Entire guest suite,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire guest suite,Entire home/apt,04/03/2016,01/06/2025,f,t
11144448,2491932.0,38.94283,-77.02255,100%,87%,1.0,2.0,1.0,1.0,$105.00,3.0,1125.0,17.0,47.0,77.0,333.0,235.0,19.0,2.0,4.88,4.95,4.94,4.89,4.94,4.79,4.85,1.0,1.0,0.0,2.09,114.0,11970.0,1.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Brightwood Park, Crestwood, Petworth",Entire rental unit,Entire home/apt,20/03/2016,08/06/2025,f,t
11168876,58113599.0,38.92245,-77.04767,89%,100%,1.0,4.0,1.0,2.0,$176.00,3.0,1125.0,5.0,5.0,33.0,273.0,187.0,18.0,4.0,4.86,4.93,4.83,4.97,4.91,4.96,4.84,1.0,1.0,0.0,1.67,108.0,19008.0,2.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire rental unit,Entire home/apt,05/04/2016,09/06/2025,t,t
11183754,10532812.0,38.88973,-76.99003,100%,98%,1.0,2.0,1.0,1.0,$151.00,3.0,8.0,19.0,33.0,63.0,319.0,381.0,39.0,4.0,4.95,4.99,4.96,4.99,4.97,4.96,4.93,1.0,1.0,0.0,3.37,234.0,35334.0,0.0,1.0,0.0,3.0,8.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,08/03/2016,09/06/2025,f,t
11303521,59087346.0,38.87576,-77.01478,100%,80%,2.0,1.0,,,,31.0,365.0,0.0,14.0,30.0,30.0,12.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.13,124.0,,1.0,2.0,0.0,31.0,365.0,Entire townhouse,"Washington, DC",within a few hours,t,t,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Entire townhouse,Entire home/apt,27/08/2017,12/11/2024,f,t
11357292,50071999.0,38.96634,-77.02502,100%,92%,1.0,4.0,1.0,1.0,$90.00,2.0,1125.0,17.0,20.0,49.0,324.0,72.0,9.0,2.0,4.71,4.88,4.86,4.97,4.97,4.78,4.77,1.0,1.0,0.0,0.68,54.0,4860.0,1.0,1.0,0.0,2.0,1125.0,Entire home,"Washington, DC",within an hour,t,t,"Takoma, Brightwood, Manor Park",Entire home,Entire home/apt,23/10/2016,16/06/2025,t,t
11413391,17051760.0,38.89837,-76.9958,100%,100%,1.0,2.0,1.0,2.0,$81.00,31.0,365.0,3.0,9.0,39.0,147.0,122.0,2.0,0.0,4.58,4.81,4.76,4.96,4.93,4.88,4.64,1.0,1.0,0.0,1.15,124.0,10044.0,0.0,1.0,0.0,31.0,365.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,18/09/2016,15/12/2024,f,t
11528631,20527599.0,38.90332,-76.98278,67%,83%,6.0,5.0,,,,31.0,1125.0,0.0,20.0,50.0,140.0,515.0,0.0,0.0,4.71,4.8,4.75,4.92,4.89,4.47,4.67,2.0,1.0,1.0,4.56,0.0,,1.0,2.0,0.0,31.0,1125.0,Entire rental unit,"Evergreen, CO",within a few hours,f,t,"Ivy City, Arboretum, Trinidad, Carver Langston",Entire rental unit,Entire home/apt,06/03/2016,09/09/2023,f,t
11543343,60902756.0,38.88365936,-77.00076294,100%,100%,1.0,4.0,1.0,3.0,$219.00,2.0,30.0,5.0,20.0,50.0,80.0,303.0,44.0,3.0,4.9,4.93,4.89,4.95,4.97,4.95,4.84,1.0,1.0,0.0,2.69,255.0,55845.0,2.0,1.0,0.0,2.0,30.0,Entire townhouse,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire townhouse,Entire home/apt,20/03/2016,03/06/2025,t,t
11553692,30602831.0,38.91854,-77.01168,100%,83%,1.0,2.0,1.0,1.0,$85.00,3.0,30.0,4.0,8.0,8.0,54.0,145.0,11.0,3.0,4.94,4.97,4.93,4.99,4.99,4.77,4.91,1.0,1.0,0.0,1.3,66.0,5610.0,1.0,1.0,0.0,3.0,30.0,Entire rental unit,"Washington, DC",within an hour,t,f,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,12/04/2016,10/06/2025,f,t
11555687,60195881.0,38.95238,-77.07245,100%,99%,1.0,4.0,1.0,1.0,$100.00,2.0,1125.0,12.0,30.0,53.0,294.0,267.0,46.0,1.0,4.89,4.91,4.88,4.95,4.94,4.97,4.85,1.0,1.0,0.0,2.77,255.0,25500.0,1.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Friendship Heights, American University Park, Tenleytown",Entire rental unit,Entire home/apt,14/07/2017,25/05/2025,t,t
11599968,34195632.0,38.92322,-77.02655,100%,100%,1.0,2.0,1.0,1.0,$86.00,31.0,1125.0,5.0,35.0,65.0,340.0,304.0,2.0,0.0,4.79,4.88,4.71,4.93,4.95,4.86,4.82,1.0,1.0,0.0,2.91,124.0,10664.0,1.0,1.0,0.0,31.0,1125.0,Entire townhouse,"Reston, VA",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire townhouse,Entire home/apt,13/11/2016,16/05/2025,t,t
11603441,61401979.0,38.9427,-77.01953,100%,91%,1.0,4.0,1.0,2.0,$99.00,3.0,60.0,11.0,41.0,71.0,251.0,72.0,13.0,1.0,4.92,4.96,4.92,4.97,4.99,4.79,4.86,1.0,1.0,0.0,0.64,78.0,7722.0,1.0,1.0,0.0,3.0,1125.0,Entire guest suite,"Washington, DC",within an hour,t,t,"Brightwood Park, Crestwood, Petworth",Entire guest suite,Entire home/apt,19/03/2016,12/06/2025,f,t
11637325,61680461.0,38.94478,-77.02662,100%,100%,1.0,6.0,2.0,3.0,$209.00,3.0,30.0,8.0,8.0,10.0,92.0,176.0,22.0,2.0,4.77,4.82,4.77,4.93,4.94,4.74,4.75,1.0,1.0,0.0,1.71,132.0,27588.0,3.0,1.0,0.0,3.0,1125.0,Entire home,"Washington, DC",within an hour,t,f,"Brightwood Park, Crestwood, Petworth",Entire home,Entire home/apt,31/12/2016,14/06/2025,f,t
11721962,15365907.0,38.91186,-77.01956,100%,93%,5.0,4.0,1.0,2.0,$131.00,3.0,90.0,14.0,33.0,47.0,47.0,362.0,40.0,4.0,4.94,4.96,4.92,4.96,4.99,4.9,4.92,4.0,2.0,2.0,3.21,240.0,31440.0,1.0,4.0,0.0,3.0,90.0,Entire townhouse,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Entire townhouse,Entire home/apt,14/03/2016,14/06/2025,f,t
11767916,62638082.0,38.90355,-77.06336,,,1.0,3.0,,,,31.0,60.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,4.79,4.83,4.55,4.95,4.93,4.96,4.75,1.0,1.0,0.0,1.35,0.0,,1.0,1.0,0.0,31.0,1125.0,Entire townhouse,"Washington, DC",,f,f,"Georgetown, Burleith/Hillandale",Entire townhouse,Entire home/apt,01/04/2016,01/06/2024,f,t
11838693,63078920.0,38.96748,-77.03124,93%,100%,4.0,4.0,1.0,2.0,$107.00,1.0,7.0,13.0,32.0,57.0,136.0,518.0,44.0,4.0,4.89,4.93,4.94,4.97,4.96,4.83,4.89,3.0,3.0,0.0,4.66,255.0,27285.0,1.0,4.0,0.0,1.8,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Takoma, Brightwood, Manor Park",Entire rental unit,Entire home/apt,04/05/2016,29/05/2025,t,t
11865642,63247182.0,38.90561,-76.99999,100%,100%,4.0,5.0,,,,3.0,120.0,3.0,3.0,3.0,3.0,331.0,44.0,4.0,4.88,4.92,4.9,4.93,4.91,4.91,4.88,1.0,1.0,0.0,3.63,255.0,,2.0,4.0,0.0,3.0,1125.0,Entire townhouse,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire townhouse,Entire home/apt,18/12/2017,07/06/2025,f,t
12007279,9272585.0,38.93008,-77.03914,100%,95%,1.0,4.0,1.0,2.0,$125.00,2.0,28.0,8.0,35.0,59.0,235.0,97.0,34.0,2.0,4.93,4.97,4.96,4.94,4.98,4.9,4.82,1.0,1.0,0.0,0.87,204.0,25500.0,1.0,1.0,0.0,3.0,28.0,Entire rental unit,"Washington, DC",within a few hours,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,06/04/2016,09/06/2025,f,t
12026532,64358426.0,38.96658,-77.02004,100%,100%,1.0,2.0,1.0,1.0,$85.00,2.0,1125.0,20.0,47.0,77.0,352.0,39.0,16.0,1.0,4.82,4.87,4.92,4.97,4.87,4.79,4.69,1.0,0.0,1.0,1.57,96.0,8160.0,1.0,1.0,0.0,2.0,1125.0,Private room in home,"Washington, DC",within an hour,t,t,"Takoma, Brightwood, Manor Park",Private room in home,Private room,03/06/2023,16/06/2025,t,t
12035781,64423169.0,38.927807,-76.969704,100%,96%,2.0,2.0,1.0,0.0,$86.00,1.0,30.0,7.0,8.0,22.0,22.0,62.0,15.0,3.0,4.97,4.92,4.94,4.98,5.0,4.95,4.94,1.0,1.0,0.0,1.64,90.0,7740.0,1.0,1.0,0.0,1.0,1125.0,Entire guest suite,"Washington, DC",within an hour,t,t,"Brookland, Brentwood, Langdon",Entire guest suite,Entire home/apt,13/05/2022,16/06/2025,t,t
12243205,15365907.0,38.91021,-77.01923,100%,93%,5.0,2.0,1.0,1.0,$126.00,3.0,90.0,21.0,36.0,36.0,36.0,344.0,37.0,5.0,4.93,4.93,4.93,4.99,5.0,4.95,4.89,4.0,2.0,2.0,3.12,222.0,27972.0,1.0,4.0,0.0,3.0,90.0,Entire guest suite,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Entire guest suite,Entire home/apt,29/05/2016,16/06/2025,f,t
12423375,2216329.0,38.88156,-76.99892,100%,100%,1.0,2.0,1.0,2.0,$113.00,3.0,30.0,5.0,5.0,5.0,5.0,407.0,42.0,2.0,4.97,4.98,4.96,4.97,4.98,4.98,4.94,1.0,1.0,0.0,3.69,252.0,28476.0,1.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,f,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,28/05/2016,09/06/2025,f,t
12494558,32928805.0,38.89722,-76.99317,100%,100%,1.0,4.0,1.0,2.0,$183.00,4.0,1125.0,24.0,54.0,77.0,166.0,78.0,3.0,2.0,4.97,4.99,4.97,4.99,4.99,4.88,4.91,1.0,1.0,0.0,0.71,24.0,4392.0,1.0,1.0,0.0,4.0,1125.0,Entire townhouse,"Washington, DC",within a day,f,t,"Union Station, Stanton Park, Kingman Park",Entire townhouse,Entire home/apt,12/06/2016,09/06/2025,f,t
12532661,12804388.0,38.92521,-77.05284,0%,0%,3.0,2.0,1.0,1.0,$185.00,2.0,1125.0,30.0,57.0,87.0,360.0,14.0,0.0,0.0,4.86,4.86,5.0,4.93,5.0,5.0,4.93,2.0,0.0,2.0,0.13,0.0,0.0,1.0,3.0,0.0,2.0,1125.0,Private room in bed and breakfast,"Washington, DC",a few days or more,f,t,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Private room in bed and breakfast,Private room,30/05/2016,21/04/2024,f,t
12535607,31551607.0,38.89659,-77.00222,100%,100%,1.0,6.0,,,,4.0,1125.0,6.0,26.0,50.0,127.0,130.0,20.0,3.0,4.99,5.0,5.0,4.99,5.0,4.98,4.83,1.0,1.0,0.0,1.47,160.0,,3.0,1.0,0.0,4.0,1125.0,Entire townhouse,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire townhouse,Entire home/apt,13/03/2018,15/06/2025,f,t
12637339,33579876.0,38.86055,-76.99209,100%,,4.0,1.0,1.5,1.0,$70.00,31.0,90.0,29.0,59.0,89.0,89.0,2.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,1.0,0.08,62.0,4340.0,1.0,2.0,0.0,31.0,90.0,Private room in townhouse,"Washington, DC",within an hour,f,t,"Sheridan, Barry Farm, Buena Vista",Private room in townhouse,Private room,08/07/2023,10/08/2024,f,t
12656977,415218.0,38.90037,-76.93872,100%,0%,1.0,1.0,1.5,1.0,$35.00,32.0,190.0,0.0,15.0,45.0,320.0,7.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,4.71,5.0,1.0,0.0,1.0,0.07,64.0,2240.0,1.0,1.0,0.0,32.0,190.0,Private room in home,"Washington, DC",within a day,f,t,"Mayfair, Hillbrook, Mahaning Heights",Private room in home,Private room,15/10/2016,19/08/2024,f,t
12758931,69403545.0,38.91623,-77.02015,100%,100%,1.0,2.0,1.0,1.0,$200.00,5.0,1125.0,11.0,41.0,71.0,346.0,124.0,11.0,2.0,5.0,5.0,5.0,5.0,5.0,4.95,4.99,1.0,1.0,0.0,1.12,110.0,22000.0,1.0,1.0,0.0,5.0,1125.0,Entire rental unit,"Washington, DC",within a few hours,t,t,"Howard University, Le Droit Park, Cardozo/Shaw",Entire rental unit,Entire home/apt,21/05/2016,09/06/2025,f,t
12784285,44859433.0,38.88995,-76.98974,100%,100%,1.0,2.0,,,,3.0,5.0,0.0,0.0,0.0,0.0,206.0,9.0,1.0,4.9,4.96,4.9,4.99,4.96,4.91,4.79,1.0,1.0,0.0,1.86,54.0,,,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,12/05/2016,21/05/2025,t,t
12833258,65964736.0,38.94128,-77.01738,,100%,1.0,2.0,1.0,1.0,$110.00,7.0,31.0,0.0,0.0,0.0,259.0,121.0,4.0,0.0,4.88,4.94,4.94,4.93,4.91,4.74,4.77,1.0,1.0,0.0,1.11,56.0,6160.0,1.0,1.0,0.0,7.0,31.0,Entire home,"Washington, DC",,t,t,"Brightwood Park, Crestwood, Petworth",Entire home,Entire home/apt,05/07/2016,20/02/2025,f,t
12851881,10666566.0,38.91927,-77.01233,100%,97%,6.0,4.0,2.0,2.0,$172.00,2.0,180.0,7.0,28.0,58.0,222.0,145.0,34.0,4.0,4.97,4.97,4.97,5.0,4.99,4.94,4.94,1.0,1.0,0.0,2.88,204.0,35088.0,2.0,6.0,0.0,1.6,1125.0,Entire rental unit,"Washington, D.C., DC",within an hour,,f,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,02/05/2021,10/06/2025,f,t
12885229,70515834.0,38.89592,-76.99125,,100%,1.0,2.0,,,,31.0,90.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,4.85,4.91,4.88,4.94,4.95,4.87,4.88,1.0,1.0,0.0,0.8,0.0,,1.0,1.0,0.0,31.0,90.0,Entire guest suite,"Washington, DC",,f,t,"Union Station, Stanton Park, Kingman Park",Entire guest suite,Entire home/apt,15/05/2016,21/10/2019,f,t
12886507,9348212.0,38.93382,-77.06471,100%,100%,2.0,2.0,1.0,1.0,$145.00,2.0,30.0,7.0,28.0,33.0,288.0,191.0,29.0,2.0,4.96,4.94,4.96,4.97,4.99,4.98,4.9,1.0,1.0,0.0,1.75,174.0,25230.0,1.0,1.0,0.0,2.0,30.0,Entire guesthouse,"Washington, DC",within an hour,t,t,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire guesthouse,Entire home/apt,23/06/2016,10/06/2025,f,t
12926545,7920042.0,38.93423,-77.04241,100%,99%,6.0,1.0,1.0,1.0,$65.00,2.0,300.0,7.0,15.0,33.0,198.0,251.0,27.0,4.0,4.96,4.98,4.98,4.97,4.9,4.88,4.91,2.0,1.0,1.0,2.27,162.0,10530.0,1.0,4.0,0.0,1.7,1125.0,Private room in home,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in home,Private room,21/05/2016,13/06/2025,f,t
12933434,68764345.0,38.89249,-76.93553,100%,100%,3.0,2.0,1.0,1.0,$71.00,1.0,1125.0,3.0,21.0,51.0,85.0,79.0,7.0,2.0,4.76,4.89,4.92,4.91,4.89,4.65,4.82,2.0,1.0,1.0,0.75,42.0,2982.0,1.0,2.0,0.0,1.0,1125.0,Private room in rental unit,"Washington, DC",within an hour,t,t,"Capitol View, Marshall Heights, Benning Heights",Private room in rental unit,Private room,12/10/2016,28/05/2025,f,t
12935921,45325566.0,38.93323,-77.02849,100%,100%,6.0,1.0,1.0,1.0,$475.00,2.0,30.0,0.0,17.0,47.0,321.0,21.0,0.0,0.0,4.95,5.0,5.0,4.9,4.95,4.86,4.86,3.0,1.0,2.0,0.19,0.0,0.0,1.0,3.0,0.0,2.0,30.0,Private room in home,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in home,Private room,17/06/2016,29/06/2018,f,t
12973607,58228107.0,38.86104,-76.9709,100%,90%,1.0,2.0,1.0,1.0,$49.00,3.0,1125.0,1.0,6.0,32.0,32.0,211.0,29.0,2.0,4.97,4.96,4.95,4.93,4.97,4.73,4.92,1.0,0.0,1.0,2.23,174.0,8526.0,1.0,1.0,0.0,3.0,1125.0,Private room in townhouse,"Washington, DC",within a few hours,t,t,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",Private room in townhouse,Private room,06/09/2017,02/06/2025,f,t
13038149,23246212.0,38.91247,-77.01057,100%,95%,2.0,2.0,1.0,1.0,$64.00,2.0,1125.0,10.0,17.0,46.0,226.0,342.0,52.0,4.0,4.85,4.89,4.85,4.94,4.91,4.69,4.79,2.0,1.0,1.0,3.11,255.0,16320.0,1.0,2.0,0.0,2.0,1125.0,Private room in home,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room in home,Private room,02/06/2016,15/06/2025,f,t
13096614,3644538.0,38.94485,-77.07112,100%,100%,1.0,4.0,1.0,2.0,$190.00,5.0,60.0,7.0,27.0,35.0,260.0,58.0,8.0,1.0,4.9,4.98,4.97,5.0,4.84,4.97,4.79,1.0,1.0,0.0,0.53,80.0,15200.0,1.0,1.0,0.0,5.0,60.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Friendship Heights, American University Park, Tenleytown",Entire rental unit,Entire home/apt,11/06/2016,12/06/2025,f,t
13208131,74026365.0,38.9707,-77.02245,,,1.0,3.0,1.0,1.0,$113.00,2.0,10.0,0.0,0.0,0.0,134.0,122.0,0.0,0.0,4.59,4.7,4.64,4.92,4.94,4.83,4.55,1.0,1.0,0.0,1.13,0.0,0.0,1.0,1.0,0.0,2.2,10.0,Entire rental unit,"Washington, DC",,f,t,"Takoma, Brightwood, Manor Park",Entire rental unit,Entire home/apt,01/08/2016,14/06/2024,f,t
13244329,24426199.0,38.9105,-77.01229,100%,91%,3.0,2.0,1.5,1.0,$84.00,1.0,1125.0,15.0,45.0,75.0,165.0,81.0,11.0,5.0,4.89,4.89,4.88,4.97,4.98,4.7,4.81,3.0,1.0,2.0,0.74,66.0,5544.0,1.0,3.0,0.0,1.0,1125.0,Private room in home,"Washington, DC",within an hour,t,f,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room in home,Private room,13/06/2016,02/06/2025,f,t
13247788,74478298.0,38.90844,-77.08621,100%,100%,2.0,2.0,1.0,1.0,$88.00,3.0,1125.0,16.0,26.0,30.0,134.0,181.0,13.0,2.0,4.98,4.97,4.99,4.99,4.99,4.94,4.93,1.0,0.0,1.0,1.65,78.0,6864.0,1.0,1.0,0.0,3.0,1125.0,Private room in home,"Washington, DC",within an hour,t,t,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",Private room in home,Private room,10/06/2016,05/06/2025,t,t
13501642,2726546.0,38.91328,-77.02954,100%,71%,3.0,4.0,1.0,2.0,$172.00,30.0,730.0,0.0,0.0,15.0,195.0,53.0,6.0,2.0,4.94,4.91,4.92,4.98,5.0,4.98,4.87,3.0,2.0,1.0,0.5,255.0,43860.0,1.0,3.0,0.0,30.0,730.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Entire rental unit,Entire home/apt,06/10/2016,04/06/2025,f,t
13524358,77706798.0,38.93421,-77.04359,100%,100%,2.0,2.0,1.0,1.0,$120.00,1.0,15.0,30.0,57.0,87.0,103.0,78.0,4.0,1.0,4.78,4.85,4.83,4.87,4.82,4.82,4.6,2.0,1.0,1.0,0.71,24.0,2880.0,1.0,2.0,0.0,1.0,1125.0,Private room in townhouse,"Washington, DC",within an hour,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in townhouse,Private room,23/06/2016,19/05/2025,t,t
13527196,6844452.0,38.91179,-77.0141,,0%,1.0,4.0,1.0,2.0,$179.00,2.0,28.0,19.0,46.0,72.0,131.0,53.0,1.0,0.0,4.96,4.98,4.98,5.0,5.0,4.83,4.85,1.0,1.0,0.0,0.49,6.0,1074.0,1.0,1.0,0.0,2.0,28.0,Entire guest suite,"Washington, DC",,f,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire guest suite,Entire home/apt,08/08/2016,26/06/2024,f,t
13570789,22653397.0,38.91602,-77.02575,100%,85%,4.0,1.0,,,,2.0,365.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,5.0,4.92,4.96,5.0,5.0,4.92,4.88,2.0,0.0,2.0,0.24,0.0,,,2.0,0.0,2.0,365.0,Private room in home,"Washington, DC",within a day,f,t,"Howard University, Le Droit Park, Cardozo/Shaw",Private room in home,Private room,09/10/2016,18/08/2023,f,t
13622959,59387158.0,38.88254,-76.98646,100%,98%,1.0,3.0,1.0,2.0,$124.00,2.0,28.0,15.0,21.0,39.0,39.0,409.0,47.0,2.0,4.86,4.9,4.92,4.94,4.97,4.91,4.82,1.0,1.0,0.0,3.75,255.0,31620.0,1.0,1.0,0.0,2.1,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,04/07/2016,02/06/2025,f,t
13641373,39556632.0,38.8953,-76.99214,100%,100%,2.0,2.0,,,,5.0,90.0,0.0,0.0,0.0,0.0,105.0,4.0,1.0,4.98,4.97,4.96,4.99,4.98,4.96,4.98,1.0,1.0,0.0,1.07,40.0,,,2.0,0.0,5.0,1125.0,Entire rental unit,"Washington, DC",within an hour,f,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,09/06/2017,10/06/2025,f,t
13685445,1346845.0,38.92415,-77.04052,,100%,1.0,2.0,,,,70.0,730.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,4.88,4.96,4.96,4.94,4.91,4.88,4.81,1.0,1.0,0.0,1.04,0.0,,,1.0,0.0,70.0,1125.0,Entire condo,"Washington, DC",,f,t,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire condo,Entire home/apt,05/07/2016,08/07/2023,f,t
13802779,58214542.0,38.89345,-76.99677,100%,97%,1.0,4.0,1.0,1.0,$128.00,2.0,29.0,5.0,11.0,22.0,89.0,495.0,57.0,5.0,4.88,4.91,4.85,4.95,4.9,4.96,4.85,1.0,1.0,0.0,4.64,255.0,32640.0,1.0,1.0,0.0,2.0,29.0,Entire guest suite,"Washington, DC",within an hour,f,t,"Union Station, Stanton Park, Kingman Park",Entire guest suite,Entire home/apt,16/09/2016,04/06/2025,f,t
13809783,74518047.0,38.87758,-77.00102,100%,100%,3.0,1.0,1.5,1.0,$150.00,4.0,180.0,22.0,52.0,82.0,344.0,94.0,26.0,2.0,4.99,4.99,4.99,5.0,5.0,4.97,4.97,2.0,0.0,2.0,0.89,208.0,31200.0,1.0,3.0,0.0,4.0,1125.0,Private room in home,"Washington, DC",within an hour,t,t,"Near Southeast, Navy Yard",Private room in home,Private room,30/10/2016,14/06/2025,f,t
