id,host_id,latitude,longitude,host_response_rate,host_acceptance_rate,host_total_listings_count,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,estimated_occupancy_l365d,estimated_revenue_l365d,bedrooms,host_listings_count,calculated_host_listings_count_shared_rooms,minimum_nights_avg_ntm,maximum_nights_avg_ntm,property_type,host_location,host_response_time,host_is_superhost,host_identity_verified,neighbourhood_cleansed,property_type.1,room_type,first_review,last_review,instant_bookable,has_availability
161913,767543,38.91296,-77.04639,100,0,12,1,1,1,99,31,1125,30,60,90,365,5,0,0,4.6,4.6,5,4.6,5,4.2,4.2,2,1,1,0.04,0,0,1,2,0,31,1125,Private room in townhouse,"Washington, DC",within a few hours,f,t,"Dupont Circle, Connecticut Avenue/K Street",Private room in townhouse,Private room,10/12/2014,10/08/2015,f,t
164069,5059,38.91366,-77.00803,100,94,5,2,1,1,115,1,1125,14,44,74,349,265,32,1,4.88,4.91,4.91,4.94,4.91,4.53,4.75,5,0,5,1.56,192,22080,1,5,0,1,1125,Private room in home,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room in home,Private room,07/12/2011,18/05/2025,f,t
174808,835242,38.86432,-76.98749,100,71,4,2,1,1,95,2,20,23,50,80,170,93,6,2,4.95,4.87,4.96,4.91,4.98,4.67,4.91,1,0,1,0.83,36,3420,1,1,0,2,20,Private room in home,"Washington, DC",within a day,t,f,Historic Anacostia,Private room in home,Private room,04/11/2016,14/06/2025,f,t
175608,50148,38.90756,-77.02212,90,89,7,4,1,2,72,31,365,0,7,13,13,191,1,0,4.31,4.49,4.44,4.7,4.57,4.68,4.48,2,2,0,1.15,62,4464,2,5,0,31,365,Entire rental unit,"Berkeley, CA",within a few hours,f,t,"Shaw, Logan Circle",Entire rental unit,Entire home/apt,10/06/2011,24/08/2024,f,t
178395,852801,38.96165,-77.01858,100,98,2,1,1.5,4,255,31,730,30,60,90,365,0,0,0,4.85,4.9,4.86,4.94,4.94,4.88,4.8,2,1,1,0,0,0,1,2,0,31,730,Private room in home,"Washington D.C., DC",within an hour,f,t,"Takoma, Brightwood, Manor Park",Private room in home,Private room,03/10/2019,09/06/2025,f,t
196429,956417,38.96923,-77.02041,100,98,6,3,1,2,119,31,1125,23,53,83,358,5,0,0,4.2,4.4,4.2,5,5,4.6,4.2,1,1,0,0.04,0,0,0,1,0,31,1125,Entire guest suite,"Washington, DC",within an hour,f,t,"Takoma, Brightwood, Manor Park",Entire guest suite,Entire home/apt,03/10/2019,01/04/2022,f,t
198685,966613,38.93395,-77.01625,100,80,5,2,1.5,1,59,31,365,3,3,33,213,162,5,0,4.74,4.8,4.54,4.79,4.83,4.48,4.69,1,0,1,0.96,255,15045,1,1,0,31,365,Private room in townhouse,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room in townhouse,Private room,09/03/2011,03/05/2025,f,t
201116,983611,38.97474,-77.01997,80,67,1,2,1,2,80,28,730,17,28,28,290,228,3,0,4.48,4.58,4.38,4.75,4.81,4.85,4.55,1,1,0,1.36,168,13440,1,1,0,28,730,Entire rental unit,"Washington, DC",within a day,f,t,"Takoma, Brightwood, Manor Park",Entire rental unit,Entire home/apt,03/10/2019,13/04/2025,f,t
204741,1005751,38.82768,-76.99624,100,86,5,2,1,1,37,31,210,0,14,44,134,116,0,0,4.59,4.69,4.66,4.67,4.66,3.73,4.62,2,0,2,0.69,0,0,1,3,0,31,210,Private room in condo,"Washington, DC",within an hour,t,t,"Congress Heights, Bellevue, Washington Highlands",Private room in condo,Private room,03/10/2019,28/02/2023,f,t
223203,1159505,38.98853,-77.04441,100,67,5,2,1.5,1,81,2,3365,30,60,90,365,15,0,0,4.8,4.67,4.67,4.87,4.93,4.93,4.73,4,0,4,0.09,0,0,1,4,0,2,3365,Private room in home,"Washington, DC",within a day,f,f,"Colonial Village, Shepherd Park, North Portal Estates",Private room in home,Private room,03/10/2019,19/05/2024,t,t
223922,738459,38.94482,-77.04437,100,99,6,3,1.5,2,130,1,1125,9,21,36,311,230,22,2,4.76,4.76,4.75,4.93,4.9,4.78,4.73,4,3,1,1.38,132,17160,1,5,0,1,1125,Entire home,"Washington D.C., DC",within an hour,t,t,"Brightwood Park, Crestwood, Petworth",Entire home,Entire home/apt,03/10/2019,01/06/2025,t,t
251611,1159505,38.98853,-77.04441,100,67,5,3,1.5,2,81,2,3365,30,60,90,365,1,0,0,5,5,4,5,5,5,5,4,0,4,0.01,0,0,1,4,0,2,3365,Private room in home,"Washington, DC",within a day,f,f,"Colonial Village, Shepherd Park, North Portal Estates",Private room in home,Private room,03/10/2019,10/03/2019,f,t
251615,1159505,38.98853,-77.04441,100,67,5,2,1.5,1,81,2,1825,30,60,90,365,6,0,0,4.83,5,4.83,5,5,4.83,4.67,4,0,4,0.07,0,0,1,4,0,2,1825,Private room in home,"Washington, DC",within a day,f,f,"Colonial Village, Shepherd Park, North Portal Estates",Private room in home,Private room,03/10/2019,19/08/2022,t,t
251619,1159505,38.98853,-77.04441,100,67,5,2,1.5,1,81,2,1000,30,60,90,365,9,0,0,4.67,4.89,4.67,5,5,4.78,4.67,4,0,4,0.06,0,0,1,4,0,2,1000,Private room in home,"Washington, DC",within a day,f,f,"Colonial Village, Shepherd Park, North Portal Estates",Private room in home,Private room,03/10/2019,03/04/2023,t,t
262629,36646,38.96691,-77.0044,100,86,2,1,1,1,55,90,400,0,0,1,211,44,3,0,4.88,4.76,4.72,4.95,5,4.58,4.81,2,1,1,0.27,255,14025,1,2,0,90,400,Private room in home,"Washington, DC",within a few hours,t,t,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Private room in home,Private room,11/11/2011,01/04/2025,f,t
290001,1505235,38.91001,-77.02563,100,94,1,2,1,1,201,2,14,5,35,53,120,199,19,1,4.85,4.88,4.85,4.99,4.98,4.91,4.81,1,1,0,1.23,114,22914,1,1,0,2,14,Entire townhouse,"Washington, DC",within a few hours,t,t,"Shaw, Logan Circle",Entire townhouse,Entire home/apt,03/10/2019,09/06/2025,f,t
296196,1528235,38.9146,-77.03602,100,100,1,4,1,2,128,3,30,4,10,11,226,114,25,2,4.91,4.93,4.85,4.98,4.98,4.96,4.93,1,1,0,0.7,150,19200,1,1,0,3,1125,Entire rental unit,"Washington, DC",within an hour,t,f,"Dupont Circle, Connecticut Avenue/K Street",Entire rental unit,Entire home/apt,03/10/2019,15/06/2025,t,t
299030,1541062,38.9806,-77.03084,100,76,4,2,1,2,86,1,90,20,26,56,331,57,15,1,4.87,4.96,4.84,4.95,4.95,4.88,4.88,3,1,2,0.36,90,7740,1,3,0,1,90,Private room in home,"Washington, DC",within an hour,t,f,"Colonial Village, Shepherd Park, North Portal Estates",Private room in home,Private room,05/09/2012,08/06/2025,f,t
303723,1563230,38.91611,-77.02662,100,100,2,2,1,1,119,2,180,22,52,82,98,178,9,5,4.79,4.89,4.81,4.96,4.97,4.95,4.77,1,1,0,1.45,54,12338,1,1,0,2,180,Entire guest suite,"Washington, DC",within an hour,f,t,"Howard University, Le Droit Park, Cardozo/Shaw",Entire guest suite,Entire home/apt,03/10/2019,15/06/2025,f,t
306465,767543,38.91297,-77.0465,100,0,12,4,1,1,119,60,180,0,7,37,127,19,0,0,4.56,4.58,4.74,4.58,4.68,4.95,4.47,2,1,1,0.12,0,12338,2,2,0,60,180,Entire rental unit,"Washington, DC",within a few hours,f,t,"Dupont Circle, Connecticut Avenue/K Street",Entire rental unit,Entire home/apt,03/10/2019,29/03/2023,f,t
313405,1541062,38.9793,-77.0283,100,76,4,2,1,1,88,1,180,29,59,89,364,61,17,1,4.88,4.92,4.87,4.98,4.93,4.87,4.9,3,1,2,0.38,102,8976,1,3,0,1,180,Private room in home,"Washington, DC",within an hour,t,f,"Colonial Village, Shepherd Park, North Portal Estates",Private room in home,Private room,03/10/2019,13/06/2025,f,t
339208,1722407,38.89094,-76.93638,100,100,4,6,1,3,72,4,365,4,5,5,7,181,19,1,4.75,4.77,4.64,4.93,4.95,4.21,4.77,1,1,0,1.12,152,10944,2,1,0,4,1125,Entire rental unit,"Washington, DC",within an hour,f,f,"Capitol View, Marshall Heights, Benning Heights",Entire rental unit,Entire home/apt,03/07/2012,27/05/2025,t,t
355527,1096793,38.88408,-77.0035,100,80,4,3,1,1,205,2,25,4,28,56,223,156,5,0,4.8,4.82,4.86,4.89,4.82,4.91,4.71,1,1,0,0.96,30,6150,1,1,0,2,25,Entire rental unit,"Washington, DC",within an hour,f,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,03/01/2012,24/03/2025,f,t
382111,1907809,38.89099,-76.99458,100,88,3,4,1,1,174,3,29,0,4,34,67,284,6,0,4.8,4.88,4.89,4.97,4.98,4.95,4.75,1,1,0,1.77,36,6264,1,2,0,3,29,Entire rental unit,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,04/07/2012,28/04/2025,f,t
409582,2038963,38.88306,-76.99497,90,79,7,2,1,1,224,2,1125,0,0,28,28,620,15,1,4.88,4.89,4.81,4.99,4.99,4.96,4.83,1,1,0,3.86,90,20160,0,5,0,4.2,1125,Entire rental unit,"Washington, DC",within a few hours,t,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,04/12/2012,28/05/2025,f,t
437005,2170422,38.86256,-76.98689,100,98,2,2,2,1,345,31,120,29,59,89,364,105,0,0,4.85,4.87,4.89,4.89,4.92,4.21,4.78,2,0,2,0.66,0,0,1,2,0,31,120,Private room in home,"Washington, DC",within an hour,f,t,Historic Anacostia,Private room in home,Private room,05/01/2012,23/09/2021,f,t
446147,2215579,38.90549,-77.02847,100,98,2,2,1.5,1,123,150,730,23,53,83,173,0,0,0,4.85,4.9,4.86,4.94,4.94,4.88,4.8,1,1,0,0,0,0,1,1,0,150,730,Entire condo,"Washington, DC",within an hour,f,t,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire condo,Entire home/apt,03/10/2019,09/06/2025,f,t
453159,40168,38.87772,-76.985,100,98,2,5,2,3,139,3,1125,7,12,38,210,466,46,2,4.93,4.95,4.96,4.95,4.96,4.84,4.9,1,1,0,2.96,255,35445,2,1,0,3,1125,Entire guest suite,"Washington D.C., DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire guest suite,Entire home/apt,07/09/2012,30/05/2025,f,t
453315,2252538,38.89538,-76.98648,100,98,1,2,1,1,95,2,30,6,7,15,211,1050,63,5,4.88,4.94,4.92,4.97,4.95,4.81,4.85,1,1,0,6.59,255,24225,1,1,0,2,1125,Entire guest suite,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire guest suite,Entire home/apt,03/10/2019,07/06/2025,f,t
501809,481929,38.91454,-77.01814,100,67,5,2,1.5,2,68,31,365,0,0,30,305,36,1,0,4.86,4.92,4.72,4.97,5,4.81,4.81,4,0,4,0.25,62,4216,1,4,0,31,365,Private room in townhouse,"Washington, DC",within a day,t,t,"Howard University, Le Droit Park, Cardozo/Shaw",Private room in townhouse,Private room,08/01/2013,14/08/2024,f,t
525672,2583808,38.88183,-76.98911,100,96,7,4,1,2,142,2,90,8,8,31,299,278,11,0,4.86,4.91,4.91,4.91,4.88,4.68,4.81,2,2,0,1.77,66,9372,1,7,0,6.2,90,Entire rental unit,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,03/10/2019,30/03/2025,f,t
538598,2645588,38.89881,-76.99578,100,100,1,4,1,1,119,30,1124,0,0,0,0,12,1,0,4.75,5,4.75,5,4.92,4.92,4.92,1,1,0,0.11,60,12338,2,1,0,30,1124,Entire home,"Washington, DC",within an hour,f,t,"Union Station, Stanton Park, Kingman Park",Entire home,Entire home/apt,03/10/2019,21/01/2025,f,t
542144,2666087,38.88745,-76.99293,100,98,1,2,1,1,123,180,730,3,3,15,290,32,0,0,4.91,4.97,4.81,4.94,5,4.97,4.81,1,1,0,0.23,0,0,1,1,0,180,730,Entire townhouse,"Washington, DC",within a few hours,f,t,"Capitol Hill, Lincoln Park",Entire townhouse,Entire home/apt,11/10/2013,07/06/2024,f,t
561697,2761762,38.91096,-77.00858,100,99,11,6,1,4,93,2,15,9,33,48,306,377,26,2,4.75,4.79,4.84,4.92,4.87,4.61,4.76,4,4,0,2.4,156,14508,1,4,0,2,15,Entire rental unit,"Washington, DC",within an hour,f,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,03/10/2019,09/06/2025,f,t
563607,2771266,38.91564,-77.03796,100,100,2,2,1,1,101,1,1125,20,39,62,242,201,37,5,4.81,4.86,4.71,4.92,4.96,4.95,4.76,2,2,0,1.84,222,22422,0,2,0,1.3,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Dupont Circle, Connecticut Avenue/K Street",Entire rental unit,Entire home/apt,07/03/2016,12/06/2025,t,t
654835,1671809,38.91504,-77.07064,100,100,7,2,1,2,139,31,1125,30,60,90,365,14,0,0,4.62,4.43,4.29,4.71,4.93,4.93,4.36,1,0,1,0.09,0,0,1,3,0,31,1125,Private room in home,"Washington, DC",within a few hours,f,t,"Georgetown, Burleith/Hillandale",Private room in home,Private room,03/10/2019,14/05/2022,f,t
688914,3517743,38.85045,-76.97992,80,70,14,2,1,1,90,31,1125,0,7,37,312,11,1,0,5,4.82,4.82,4.91,5,4.36,5,4,0,4,0.15,62,5580,1,13,0,31,1125,Private room in townhouse,"Washington, DC",within a few hours,f,t,"Douglas, Shipley Terrace",Private room in townhouse,Private room,03/10/2019,09/09/2024,f,t
722114,1565502,38.9237,-77.0271,95,99,4,6,1,2,133,1,30,26,56,84,264,568,55,6,4.8,4.82,4.64,4.96,4.95,4.84,4.73,1,1,0,3.68,255,33915,0,2,0,1,1125,Entire guest suite,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire guest suite,Entire home/apt,03/10/2019,03/06/2025,f,t
723716,3138065,38.93605,-77.04289,100,68,3,1,1,1,61,5,15,0,7,13,65,56,10,2,4.66,4.78,4.69,4.89,4.91,4.78,4.75,3,3,0,0.46,100,6100,0,3,0,3,15,Entire rental unit,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,07/05/2015,06/06/2025,f,t
748316,1399272,38.89707,-76.9881,100,100,3,2,1,1,125,2,15,13,38,68,329,784,29,2,4.88,4.93,4.91,4.94,4.94,4.76,4.86,1,1,0,5.11,174,21750,1,1,0,2,1125,Entire guesthouse,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire guesthouse,Entire home/apt,03/10/2019,02/06/2025,f,t
763569,738459,38.93624,-77.05813,100,99,6,2,1,1,70,180,1000,0,0,0,186,18,0,0,4.83,4.83,4.44,4.94,4.94,5,4.61,4,3,1,0.12,0,0,1,5,0,180,1000,Entire rental unit,"Washington D.C., DC",within an hour,t,t,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Entire rental unit,Entire home/apt,03/10/2019,07/05/2023,f,t
792578,4027780,38.88529,-76.9509,67,0,4,6,2.5,3,456,2,5,30,60,90,365,92,0,0,4.42,4.76,4.28,4.8,4.8,4.06,4.43,1,1,0,0.62,0,0,3,1,0,2,5,Entire townhouse,"Washington, DC",within a day,f,t,"River Terrace, Benning, Greenway, Dupont Park",Entire townhouse,Entire home/apt,03/10/2019,21/04/2019,f,t
794213,4071043,38.92479,-77.04149,100,88,4,5,2,3,160,1,365,25,55,81,356,309,9,2,4.6,4.71,4.7,4.86,4.77,4.82,4.55,4,1,3,2.02,54,8640,2,4,0,1,365,Entire townhouse,"Washington, DC",within an hour,t,t,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire townhouse,Entire home/apt,03/10/2019,26/05/2025,f,t
800076,3885360,38.91646194,-77.03011322,100,100,2,2,1,1,139,1,1125,25,55,85,328,252,13,2,4.79,4.82,4.94,4.89,4.91,4.9,4.69,1,1,0,1.69,78,10842,0,1,0,1.2,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Howard University, Le Droit Park, Cardozo/Shaw",Entire rental unit,Entire home/apt,03/10/2013,14/06/2025,f,t
808830,3765717,38.92087,-77.07631,90,87,1,6,2.5,2,119,1,30,25,55,85,360,456,34,4,4.91,4.95,4.96,4.97,4.96,4.93,4.89,1,0,1,3.02,204,24276,2,1,0,1,30,Private room in home,"Washington, DC",within a day,t,t,"Cathedral Heights, McLean Gardens, Glover Park",Private room in home,Private room,03/10/2019,06/06/2025,f,t
828497,3825475,38.94291,-77.07173,100,100,2,6,2,3,165,3,30,8,32,57,205,133,10,1,4.89,4.92,4.8,4.95,4.97,4.93,4.85,1,0,1,0.9,60,9900,3,2,0,3,30,Private room in home,"Washington, DC",within an hour,t,t,"Friendship Heights, American University Park, Tenleytown",Private room in home,Private room,03/10/2019,18/05/2025,f,t
841260,315148,38.93719,-77.02335,84,76,91,1,1,1,119,31,360,0,7,37,312,16,0,0,4.44,4.44,4.06,4.81,4.88,4.56,4.38,36,1,35,0.11,0,12338,1,75,0,31,360,Private room in rental unit,"Washington, DC",within a few hours,f,t,"Brightwood Park, Crestwood, Petworth",Private room in rental unit,Private room,06/10/2013,05/12/2023,f,t
855587,4471145,38.91384,-77.04074,80,71,14,2,0.5,3,133,14,360,3,5,16,179,1,1,1,5,5,5,5,5,5,5,2,2,0,1,28,3724,2,2,0,14,360,Entire rental unit,"Washington, DC",within a day,f,t,"Dupont Circle, Connecticut Avenue/K Street",Entire rental unit,Entire home/apt,06/11/2025,11/06/2025,f,t
860336,511136,38.90847,-77.04681,100,100,7,2,1,2,118,1,28,19,49,79,259,562,23,2,4.74,4.81,4.83,4.88,4.88,4.94,4.69,4,1,3,3.75,138,16284,1,4,0,1.3,44.7,Private room in home,"Washington D.C., DC",within an hour,t,t,"Dupont Circle, Connecticut Avenue/K Street",Private room in home,Private room,03/10/2019,25/05/2025,f,t
860776,315148,38.91785,-77.01498,84,76,91,1,3,2,35,31,365,18,29,59,334,20,1,0,4.45,4.45,4.25,4.85,4.75,4.9,4.35,36,1,35,0.19,62,2170,1,75,0,31,365,Private room in condo,"Washington, DC",within a few hours,f,t,"Howard University, Le Droit Park, Cardozo/Shaw",Private room in condo,Private room,03/10/2019,24/02/2025,f,t
861775,3517743,38.8491,-76.97982,80,70,14,2,1,1,65,31,1125,5,8,34,309,25,1,0,4.84,4.84,4.84,4.88,4.8,4.13,4.71,4,0,4,0.2,62,4030,1,13,0,31,1125,Private room in home,"Washington, DC",within a few hours,f,t,"Douglas, Shipley Terrace",Private room in home,Private room,03/10/2019,20/07/2024,f,t
873182,4608059,38.95345,-76.99504,100,100,1,3,1,2,108,7,90,0,26,56,331,50,2,0,4.62,4.84,4.86,4.88,4.96,4.76,4.66,1,1,0,0.47,28,3024,1,1,0,7,1125,Entire rental unit,"Washington, DC",within an hour,f,f,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Entire rental unit,Entire home/apt,03/10/2019,19/10/2024,f,t
883653,1541121,38.9356,-77.04468,100,71,2,7,1,1,119,4,40,0,2,2,2,39,3,0,4.92,4.95,4.92,4.89,4.97,4.92,4.63,1,1,0,0.26,24,12338,4,2,0,4,1125,Entire townhouse,"Washington, DC",within a few hours,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire townhouse,Entire home/apt,04/01/2013,19/04/2025,f,t
886283,4698675,38.94492,-77.09234,100,67,3,2,1,1,83,30,1125,0,0,23,298,57,1,0,4.64,4.8,4.86,4.88,4.84,4.79,4.65,1,1,0,0.38,60,4980,1,1,0,30,1125,Entire rental unit,"Washington, DC",within a few hours,f,f,"Friendship Heights, American University Park, Tenleytown",Entire rental unit,Entire home/apt,03/10/2019,16/08/2024,f,t
887461,315148,38.93788,-77.02313,84,76,91,1,1,1,119,31,365,0,16,46,321,22,4,0,4.45,4.41,4.05,4.82,4.77,4.86,4.27,36,1,35,0.18,248,12338,1,75,0,31,365,Private room in rental unit,"Washington, DC",within a few hours,f,t,"Brightwood Park, Crestwood, Petworth",Private room in rental unit,Private room,07/02/2015,19/04/2025,f,t
888029,315148,38.93664,-77.02298,84,76,91,1,1,1,119,31,800,2,32,62,337,19,2,0,4.42,4.26,3.89,4.79,4.79,4.74,4.32,36,1,35,0.13,124,12338,1,75,0,31,800,Private room in rental unit,"Washington, DC",within a few hours,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in rental unit,Private room,03/10/2019,28/02/2025,f,t
892183,4280278,38.90746,-77.02716,80,85,11,10,1,1,119,3,365,10,26,50,286,279,26,0,4.64,4.61,4.7,4.85,4.79,4.85,4.58,2,2,0,2.19,156,12338,4,5,0,2.4,1125,Entire home,"Washington, DC",within a few hours,f,t,"Shaw, Logan Circle",Entire home,Entire home/apt,01/05/2015,15/05/2025,f,t
893529,4752493,38.91223,-77.01067,100,98,2,1,1,1,350,31,200,30,60,90,365,1,0,0,0,4.9,4.86,4.94,4.94,4.88,4.8,1,0,1,0.01,0,0,1,1,0,31,200,Private room in home,"Washington, DC",within an hour,f,f,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room in home,Private room,03/10/2019,15/06/2013,f,t
898543,4795247,38.90153,-77.05434,90,18,3,5,1,1,119,51,365,12,12,26,301,164,0,0,4.91,4.94,4.94,4.97,4.96,4.95,4.78,3,3,0,1.25,0,12338,3,3,0,51,365,Entire townhouse,"Washington, DC",within a day,f,t,"West End, Foggy Bottom, GWU",Entire townhouse,Entire home/apt,03/10/2019,23/03/2023,f,t
898544,4795247,38.8996,-77.05277,90,18,3,5,1,1,119,31,365,0,12,12,215,129,1,0,4.91,4.95,4.95,4.98,4.97,4.95,4.84,3,3,0,0.94,62,12338,3,3,0,31,365,Entire townhouse,"Washington, DC",within a day,f,t,"West End, Foggy Bottom, GWU",Entire townhouse,Entire home/apt,03/11/2014,15/04/2025,f,t
902573,481929,38.91054,-77.02149,100,67,5,2,1,1,80,31,1125,28,58,88,363,23,0,0,4.74,4.59,4.55,4.73,4.77,4.68,4.59,4,0,4,0.16,0,0,1,4,0,31,1125,Private room in home,"Washington, DC",within a day,t,t,"Shaw, Logan Circle",Private room in home,Private room,06/01/2013,16/11/2016,f,t
914968,504401,38.90454,-76.98793,100,100,3,2,1,1,66,2,4,0,0,3,3,68,0,0,4.91,4.94,4.99,4.94,4.96,4.63,4.91,1,0,1,0.47,0,0,1,2,0,2,4,Private room in home,"Washington, DC",within a day,f,t,"Ivy City, Arboretum, Trinidad, Carver Langston",Private room in home,Private room,03/10/2019,14/03/2022,f,t
925318,4977214,38.9413,-77.03284,100,100,3,2,1,1,56,31,365,10,40,70,345,12,2,0,4.5,4.33,4.42,4.67,4.58,4.33,4.25,1,1,0,0.08,124,6944,1,1,0,31,1125,Entire townhouse,"Washington, DC",within an hour,f,t,"Brightwood Park, Crestwood, Petworth",Entire townhouse,Entire home/apt,03/10/2019,07/03/2025,t,t
945426,5121445,38.9604,-77.08253,100,100,3,2,1,2,83,2,28,3,18,32,267,566,76,9,4.95,4.95,4.92,4.97,4.98,4.96,4.93,1,0,1,3.81,255,21165,1,1,0,2,1125,Private room in home,"Washington, DC",within an hour,t,t,"Friendship Heights, American University Park, Tenleytown",Private room in home,Private room,04/01/2013,12/06/2025,t,t
973608,315148,38.91999,-77.01361,84,76,91,1,2,1,30,31,1125,0,0,0,265,4,1,1,3.25,3.75,2.25,4.5,4.5,4,3.5,36,1,35,0.03,62,1860,0,75,0,31,1125,Private room in rental unit,"Washington, DC",within a few hours,f,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room in rental unit,Private room,09/01/2015,23/05/2025,f,t
997859,1662757,38.9135,-77.04356,100,100,10,4,1,1,119,31,365,0,14,44,314,97,2,0,4.84,4.85,4.89,4.92,4.97,4.95,4.7,4,4,0,0.65,124,12338,3,7,0,31,1125,Entire rental unit,"Rocky Point, NY",within an hour,t,t,"Dupont Circle, Connecticut Avenue/K Street",Entire rental unit,Entire home/apt,04/12/2013,11/04/2025,t,t
1026034,2070536,38.91007,-77.03316,100,100,2,4,1,1,151,2,1125,11,18,18,126,530,40,2,4.95,4.93,4.95,4.98,4.99,4.98,4.84,2,2,0,3.6,240,36240,0,2,0,2,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Entire rental unit,Entire home/apt,03/10/2019,20/05/2025,f,t
1092713,511136,38.90989,-77.04602,100,100,7,6,1,3,145,1,28,18,47,77,257,469,15,2,4.57,4.7,4.62,4.85,4.88,4.94,4.53,4,1,3,3.19,90,13050,1,4,0,1.3,44.5,Entire rental unit,"Washington D.C., DC",within an hour,t,t,"Dupont Circle, Connecticut Avenue/K Street",Entire rental unit,Entire home/apt,03/10/2019,25/05/2025,f,t
1225965,6686327,38.93152,-77.08399,100,98,1,2,1,1,325,31,365,30,60,90,365,14,0,0,4.43,4.62,4.15,4.69,4.92,4.62,4.54,1,1,0,0.1,0,0,1,1,0,31,365,Entire condo,"Washington, DC",within an hour,f,t,"Cathedral Heights, McLean Gardens, Glover Park",Entire condo,Entire home/apt,03/10/2019,27/10/2019,f,t
1245292,5448602,38.96594,-77.078,100,100,4,2,1,1,95,31,1125,0,13,43,318,358,1,0,4.91,4.94,4.9,4.97,4.98,4.95,4.87,4,1,3,2.73,62,5890,1,4,0,31,1125,Private room in home,"Washington, DC",within an hour,t,t,"Hawthorne, Barnaby Woods, Chevy Chase",Private room in home,Private room,09/06/2014,12/01/2025,f,t
1297417,1813448,38.91351,-77.03112,100,83,2,3,1,2,200,3,1125,18,28,53,312,14,11,1,4.86,4.93,4.86,5,5,5,4.93,1,1,0,0.1,66,13200,1,1,0,3,1125,Entire rental unit,"Washington, DC",within a few hours,f,t,"Shaw, Logan Circle",Entire rental unit,Entire home/apt,03/10/2019,27/05/2025,f,t
1433344,7703359,38.88197,-76.99537,90,98,3,6,3,3,336,3,365,11,22,34,242,104,29,1,4.85,4.83,4.88,4.98,4.93,4.95,4.84,3,3,0,0.75,174,58464,3,3,0,3,365,Entire townhouse,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire townhouse,Entire home/apt,03/10/2019,19/05/2025,f,t
1472332,7882953,38.94858,-76.99163,100,100,4,2,1,1,119,3,730,0,0,0,1,101,12,0,4.86,4.81,4.86,4.84,4.84,4.69,4.78,4,1,3,0.95,72,12338,1,4,0,3,1125,Private room in home,"Washington, DC",within an hour,t,f,"North Michigan Park, Michigan Park, University Heights",Private room in home,Private room,10/10/2016,31/03/2025,t,t
1484387,2639916,38.9316,-77.02438,100,98,5,2,1,1,106,31,90,30,60,90,365,16,0,0,4.69,4.44,4.81,4.69,4.88,4.13,4.44,1,0,1,0.11,0,0,1,1,0,31,90,Private room in home,"Washington, DC",within an hour,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in home,Private room,03/10/2019,17/09/2015,f,t
